season,round,race_name,driver_id,stop,lap,time,duration_s,is_red_flag_hold
2024,1,Bahrain Grand Prix,hulkenberg,1,1,18:05:33,36.604,False
2024,1,Bahrain Grand Prix,zhou,1,9,18:18:39,25.208,False
2024,1,Bahrain Grand Prix,stroll,1,9,18:18:42,24.418,False
2024,1,Bahrain Grand Prix,ocon,1,10,18:20:20,24.877,False
2024,1,Bahrain Grand Prix,sargeant,1,10,18:21:19,35.729,False
2024,1,Bahrain Grand Prix,russell,1,11,18:21:38,24.778,False
2024,1,Bahrain Grand Prix,leclerc,1,11,18:21:41,24.069,False
2024,1,Bahrain Grand Prix,kevin_magnussen,1,11,18:21:55,25.951,False
2024,1,Bahrain Grand Prix,perez,1,12,18:23:16,24.516,False
2024,1,Bahrain Grand Prix,piastri,1,12,18:23:24,25.45,False
2024,1,Bahrain Grand Prix,hamilton,1,12,18:23:26,25.087,False
2024,1,Bahrain Grand Prix,gasly,1,12,18:23:38,29.98,False
2024,1,Bahrain Grand Prix,bottas,1,12,18:23:42,26.42,False
2024,1,Bahrain Grand Prix,norris,1,13,18:25:00,24.205,False
2024,1,Bahrain Grand Prix,ricciardo,1,13,18:25:17,24.988,False
2024,1,Bahrain Grand Prix,sainz,1,14,18:26:32,24.474,False
2024,1,Bahrain Grand Prix,tsunoda,1,14,18:26:47,24.724,False
2024,1,Bahrain Grand Prix,alonso,1,15,18:28:24,24.786,False
2024,1,Bahrain Grand Prix,albon,1,15,18:28:29,24.681,False
2024,1,Bahrain Grand Prix,max_verstappen,1,17,18:31:12,25.064,False
2024,1,Bahrain Grand Prix,hulkenberg,2,20,18:37:08,24.768,False
2024,1,Bahrain Grand Prix,stroll,2,27,18:48:25,24.545,False
2024,1,Bahrain Grand Prix,zhou,2,28,18:49:59,25.094,False
2024,1,Bahrain Grand Prix,sargeant,2,28,18:51:33,25.07,False
2024,1,Bahrain Grand Prix,ocon,2,30,18:53:30,25.145,False
2024,1,Bahrain Grand Prix,bottas,2,30,18:53:32,74.773,True
2024,1,Bahrain Grand Prix,russell,2,31,18:54:21,24.866,False
2024,1,Bahrain Grand Prix,gasly,2,31,18:55:10,26.462,False
2024,1,Bahrain Grand Prix,kevin_magnussen,2,32,18:56:37,24.446,False
2024,1,Bahrain Grand Prix,norris,2,33,18:57:39,24.705,False
2024,1,Bahrain Grand Prix,hamilton,2,33,18:57:45,24.094,False
2024,1,Bahrain Grand Prix,leclerc,2,34,18:59:13,24.136,False
2024,1,Bahrain Grand Prix,piastri,2,34,18:59:20,24.852,False
2024,1,Bahrain Grand Prix,tsunoda,2,34,18:59:47,24.324,False
2024,1,Bahrain Grand Prix,sainz,2,35,19:00:38,23.866,False
2024,1,Bahrain Grand Prix,ricciardo,2,35,19:01:34,24.856,False
2024,1,Bahrain Grand Prix,perez,2,36,19:02:12,24.563,False
2024,1,Bahrain Grand Prix,albon,2,36,19:03:09,24.61,False
2024,1,Bahrain Grand Prix,max_verstappen,2,37,19:03:29,24.209,False
2024,1,Bahrain Grand Prix,sargeant,3,40,19:11:22,25.346,False
2024,1,Bahrain Grand Prix,alonso,2,41,19:10:58,25.109,False
2024,1,Bahrain Grand Prix,hulkenberg,3,41,19:11:29,24.387,False
2024,1,Bahrain Grand Prix,gasly,3,43,19:14:55,25.24,False
2024,2,Saudi Arabian Grand Prix,max_verstappen,1,7,20:15:25,20.607,False
2024,2,Saudi Arabian Grand Prix,perez,1,7,20:15:30,22.196,False
2024,2,Saudi Arabian Grand Prix,leclerc,1,7,20:15:31,23.419,False
2024,2,Saudi Arabian Grand Prix,piastri,1,7,20:15:36,21.427,False
2024,2,Saudi Arabian Grand Prix,alonso,1,7,20:15:37,22.129,False
2024,2,Saudi Arabian Grand Prix,russell,1,7,20:15:42,21.013,False
2024,2,Saudi Arabian Grand Prix,bearman,1,7,20:15:51,22.457,False
2024,2,Saudi Arabian Grand Prix,tsunoda,1,7,20:15:51,21.694,False
2024,2,Saudi Arabian Grand Prix,albon,1,7,20:15:53,21.723,False
2024,2,Saudi Arabian Grand Prix,kevin_magnussen,1,7,20:15:53,21.46,False
2024,2,Saudi Arabian Grand Prix,ricciardo,1,7,20:15:57,63.364,True
2024,2,Saudi Arabian Grand Prix,ocon,1,7,20:15:59,22.502,False
2024,2,Saudi Arabian Grand Prix,bottas,1,7,20:16:00,22.795,False
2024,2,Saudi Arabian Grand Prix,sargeant,1,7,20:16:01,23.645,False
2024,2,Saudi Arabian Grand Prix,hulkenberg,1,33,20:59:21,21.035,False
2024,2,Saudi Arabian Grand Prix,bottas,2,35,21:02:58,23.281,False
2024,2,Saudi Arabian Grand Prix,hamilton,1,36,21:03:38,20.17,False
2024,2,Saudi Arabian Grand Prix,norris,1,37,21:05:08,22.211,False
2024,2,Saudi Arabian Grand Prix,zhou,1,41,21:12:03,46.381,False
2024,3,Australian Grand Prix,ricciardo,1,5,15:10:25,18.265,False
2024,3,Australian Grand Prix,albon,1,6,15:11:45,17.755,False
2024,3,Australian Grand Prix,zhou,1,6,15:11:49,19.032,False
2024,3,Australian Grand Prix,hamilton,1,7,15:13:04,17.596,False
2024,3,Australian Grand Prix,kevin_magnussen,1,7,15:13:08,18.301,False
2024,3,Australian Grand Prix,russell,1,8,15:14:23,18.046,False
2024,3,Australian Grand Prix,stroll,1,8,15:14:26,17.901,False
2024,3,Australian Grand Prix,bottas,1,8,15:14:30,46.969,False
2024,3,Australian Grand Prix,leclerc,1,9,15:15:42,17.409,False
2024,3,Australian Grand Prix,piastri,1,9,15:15:43,17.573,False
2024,3,Australian Grand Prix,tsunoda,1,9,15:15:50,18.523,False
2024,3,Australian Grand Prix,ocon,1,9,15:15:55,18.287,False
2024,3,Australian Grand Prix,norris,1,14,15:22:37,17.776,False
2024,3,Australian Grand Prix,perez,1,14,15:22:45,18.112,False
2024,3,Australian Grand Prix,sainz,1,16,15:25:14,17.599,False
2024,3,Australian Grand Prix,ocon,2,16,15:25:58,30.626,False
2024,3,Australian Grand Prix,alonso,1,17,15:27:06,18.16,False
2024,3,Australian Grand Prix,hulkenberg,1,17,15:27:28,18.32,False
2024,3,Australian Grand Prix,gasly,1,17,15:27:32,20.316,False
2024,3,Australian Grand Prix,albon,2,27,15:41:35,17.745,False
2024,3,Australian Grand Prix,ricciardo,2,29,15:44:29,17.751,False
2024,3,Australian Grand Prix,kevin_magnussen,2,33,15:49:58,18.151,False
2024,3,Australian Grand Prix,leclerc,2,34,15:50:35,17.308,False
2024,3,Australian Grand Prix,perez,2,35,15:52:18,17.222,False
2024,3,Australian Grand Prix,hulkenberg,2,35,15:52:40,18.145,False
2024,3,Australian Grand Prix,zhou,2,35,15:52:50,36.866,False
2024,3,Australian Grand Prix,tsunoda,2,36,15:53:59,17.535,False
2024,3,Australian Grand Prix,bottas,2,36,15:54:30,18.938,False
2024,3,Australian Grand Prix,stroll,2,37,15:55:19,17.977,False
2024,3,Australian Grand Prix,piastri,2,39,15:57:32,18.533,False
2024,3,Australian Grand Prix,norris,2,40,15:58:46,17.653,False
2024,3,Australian Grand Prix,sainz,2,41,15:59:57,17.74,False
2024,3,Australian Grand Prix,alonso,2,41,16:00:37,17.995,False
2024,3,Australian Grand Prix,gasly,2,41,16:01:21,17.682,False
2024,3,Australian Grand Prix,ocon,3,42,16:02:51,18.007,False
2024,3,Australian Grand Prix,russell,2,45,16:06:07,17.964,False
2024,4,Japanese Grand Prix,max_verstappen,1,1,14:05:50,1575.603,True
2024,4,Japanese Grand Prix,perez,1,1,14:05:52,1577.661,True
2024,4,Japanese Grand Prix,norris,1,1,14:05:54,1580.116,True
2024,4,Japanese Grand Prix,sainz,1,1,14:05:57,1580.097,True
2024,4,Japanese Grand Prix,alonso,1,1,14:06:00,1580.924,True
2024,4,Japanese Grand Prix,piastri,1,1,14:06:03,1580.204,True
2024,4,Japanese Grand Prix,hamilton,1,1,14:06:12,1580.696,True
2024,4,Japanese Grand Prix,leclerc,1,1,14:06:13,1583.333,True
2024,4,Japanese Grand Prix,russell,1,1,14:06:18,1581.238,True
2024,4,Japanese Grand Prix,hulkenberg,1,1,14:06:21,1580.886,True
2024,4,Japanese Grand Prix,bottas,1,1,14:06:22,1582.542,True
2024,4,Japanese Grand Prix,tsunoda,1,1,14:06:25,1584.553,True
2024,4,Japanese Grand Prix,ocon,1,1,14:06:28,1586.095,True
2024,4,Japanese Grand Prix,gasly,1,1,14:06:30,1586.793,True
2024,4,Japanese Grand Prix,stroll,1,1,14:06:35,1585.911,True
2024,4,Japanese Grand Prix,kevin_magnussen,1,1,14:06:40,1584.63,True
2024,4,Japanese Grand Prix,sargeant,1,1,14:06:43,1585.267,True
2024,4,Japanese Grand Prix,zhou,1,1,14:06:50,1582.912,True
2024,4,Japanese Grand Prix,hulkenberg,2,5,14:40:46,23.622,False
2024,4,Japanese Grand Prix,bottas,2,6,14:42:21,24.824,False
2024,4,Japanese Grand Prix,tsunoda,2,7,14:43:59,23.358,False
2024,4,Japanese Grand Prix,zhou,2,7,14:44:07,23.91,False
2024,4,Japanese Grand Prix,norris,2,11,14:50:21,23.049,False
2024,4,Japanese Grand Prix,zhou,3,11,14:51:01,26.653,False
2024,4,Japanese Grand Prix,piastri,2,12,14:52:06,23.42,False
2024,4,Japanese Grand Prix,stroll,2,12,14:52:17,23.358,False
2024,4,Japanese Grand Prix,alonso,2,13,14:53:43,22.998,False
2024,4,Japanese Grand Prix,perez,2,15,14:56:51,22.99,False
2024,4,Japanese Grand Prix,sainz,2,15,14:56:55,23.136,False
2024,4,Japanese Grand Prix,max_verstappen,2,16,14:58:23,23.177,False
2024,4,Japanese Grand Prix,gasly,2,16,14:59:18,23.844,False
2024,4,Japanese Grand Prix,ocon,2,19,15:04:11,23.394,False
2024,4,Japanese Grand Prix,russell,2,22,15:08:39,23.577,False
2024,4,Japanese Grand Prix,kevin_magnussen,2,22,15:09:03,26.198,False
2024,4,Japanese Grand Prix,sargeant,2,22,15:09:04,25.53,False
2024,4,Japanese Grand Prix,bottas,3,22,15:09:04,25.946,False
2024,4,Japanese Grand Prix,tsunoda,3,22,15:09:05,23.486,False
2024,4,Japanese Grand Prix,stroll,3,22,15:09:06,23.238,False
2024,4,Japanese Grand Prix,hamilton,2,23,15:10:21,23.333,False
2024,4,Japanese Grand Prix,leclerc,2,26,15:15:01,23.285,False
2024,4,Japanese Grand Prix,norris,3,26,15:15:02,23.232,False
2024,4,Japanese Grand Prix,piastri,3,32,15:25:00,22.848,False
2024,4,Japanese Grand Prix,gasly,3,32,15:26:03,23.102,False
2024,4,Japanese Grand Prix,perez,3,33,15:26:18,22.956,False
2024,4,Japanese Grand Prix,alonso,3,33,15:26:33,23.157,False
2024,4,Japanese Grand Prix,hulkenberg,3,33,15:27:22,23.993,False
2024,4,Japanese Grand Prix,ocon,3,33,15:27:33,24.181,False
2024,4,Japanese Grand Prix,max_verstappen,3,34,15:27:43,23.234,False
2024,4,Japanese Grand Prix,sargeant,3,34,15:29:04,24.22,False
2024,4,Japanese Grand Prix,stroll,4,34,15:28:58,22.911,False
2024,4,Japanese Grand Prix,sainz,3,36,15:31:14,23.591,False
2024,4,Japanese Grand Prix,russell,3,37,15:33:07,22.991,False
2024,4,Japanese Grand Prix,hamilton,3,39,15:36:25,23.956,False
2024,4,Japanese Grand Prix,sargeant,4,41,15:41:24,23.287,False
2024,5,Chinese Grand Prix,hulkenberg,1,8,15:17:30,23.004,False
2024,5,Chinese Grand Prix,tsunoda,1,8,15:17:35,23.16,False
2024,5,Chinese Grand Prix,zhou,1,8,15:17:39,23.362,False
2024,5,Chinese Grand Prix,stroll,1,9,15:19:10,23.823,False
2024,5,Chinese Grand Prix,bottas,1,9,15:19:12,22.949,False
2024,5,Chinese Grand Prix,ocon,1,9,15:19:14,23.156,False
2024,5,Chinese Grand Prix,albon,1,9,15:19:15,23.273,False
2024,5,Chinese Grand Prix,hamilton,1,9,15:19:19,22.518,False
2024,5,Chinese Grand Prix,alonso,1,11,15:22:28,23.049,False
2024,5,Chinese Grand Prix,russell,1,11,15:22:32,22.415,False
2024,5,Chinese Grand Prix,gasly,1,11,15:22:43,39.712,False
2024,5,Chinese Grand Prix,sargeant,1,12,15:24:34,23.229,False
2024,5,Chinese Grand Prix,max_verstappen,1,13,15:25:33,22.456,False
2024,5,Chinese Grand Prix,perez,1,13,15:25:43,22.027,False
2024,5,Chinese Grand Prix,ricciardo,1,14,15:27:53,22.598,False
2024,5,Chinese Grand Prix,piastri,1,16,15:31:03,22.673,False
2024,5,Chinese Grand Prix,sainz,1,17,15:32:49,22.629,False
2024,5,Chinese Grand Prix,kevin_magnussen,1,17,15:33:13,22.974,False
2024,5,Chinese Grand Prix,leclerc,1,21,15:39:34,22.36,False
2024,5,Chinese Grand Prix,stroll,2,21,15:40:07,22.911,False
2024,5,Chinese Grand Prix,hamilton,2,21,15:40:23,22.662,False
2024,5,Chinese Grand Prix,norris,1,22,15:41:37,22.161,False
2024,5,Chinese Grand Prix,max_verstappen,2,23,15:43:44,22.27,False
2024,5,Chinese Grand Prix,perez,2,23,15:44:03,22.371,False
2024,5,Chinese Grand Prix,alonso,2,23,15:44:21,22.687,False
2024,5,Chinese Grand Prix,russell,2,23,15:44:25,22.707,False
2024,5,Chinese Grand Prix,hulkenberg,2,23,15:44:41,23.336,False
2024,5,Chinese Grand Prix,ocon,2,23,15:44:48,23.208,False
2024,5,Chinese Grand Prix,tsunoda,2,23,15:44:54,22.387,False
2024,5,Chinese Grand Prix,albon,2,23,15:44:57,23.6,False
2024,5,Chinese Grand Prix,zhou,2,23,15:45:02,25.61,False
2024,5,Chinese Grand Prix,gasly,2,23,15:45:12,23.987,False
2024,5,Chinese Grand Prix,piastri,2,24,15:46:41,22.262,False
2024,5,Chinese Grand Prix,sargeant,2,24,15:47:14,22.684,False
2024,5,Chinese Grand Prix,stroll,3,26,15:51:46,93.274,True
2024,5,Chinese Grand Prix,kevin_magnussen,2,27,15:54:22,25.727,False
2024,5,Chinese Grand Prix,stroll,4,35,16:10:09,34.777,False
2024,5,Chinese Grand Prix,gasly,3,38,16:15:11,22.836,False
2024,5,Chinese Grand Prix,zhou,3,40,16:18:35,23.252,False
2024,5,Chinese Grand Prix,alonso,3,43,16:23:18,23.179,False
2024,6,Miami Grand Prix,albon,1,10,16:19:16,22.828,False
2024,6,Miami Grand Prix,stroll,1,11,16:20:48,23.038,False
2024,6,Miami Grand Prix,sargeant,1,11,16:20:52,22.611,False
2024,6,Miami Grand Prix,bottas,1,11,16:20:55,23.73,False
2024,6,Miami Grand Prix,hulkenberg,1,12,16:22:21,23.055,False
2024,6,Miami Grand Prix,gasly,1,12,16:22:22,22.466,False
2024,6,Miami Grand Prix,perez,1,17,16:29:57,21.695,False
2024,6,Miami Grand Prix,leclerc,1,19,16:32:56,21.825,False
2024,6,Miami Grand Prix,ocon,1,22,16:38:08,22.663,False
2024,6,Miami Grand Prix,alonso,1,22,16:38:11,22.374,False
2024,6,Miami Grand Prix,kevin_magnussen,1,22,16:38:18,23.265,False
2024,6,Miami Grand Prix,max_verstappen,1,23,16:39:17,22.187,False
2024,6,Miami Grand Prix,russell,1,24,16:41:18,22.8,False
2024,6,Miami Grand Prix,hamilton,1,26,16:44:23,22.107,False
2024,6,Miami Grand Prix,piastri,1,27,16:45:31,22.216,False
2024,6,Miami Grand Prix,sainz,1,27,16:45:33,22.805,False
2024,6,Miami Grand Prix,tsunoda,1,28,16:47:44,22.153,False
2024,6,Miami Grand Prix,zhou,1,28,16:48:01,23.017,False
2024,6,Miami Grand Prix,ricciardo,1,28,16:48:05,22.54,False
2024,6,Miami Grand Prix,perez,2,28,16:47:40,22.396,False
2024,6,Miami Grand Prix,hulkenberg,2,28,16:48:13,22.487,False
2024,6,Miami Grand Prix,stroll,2,28,16:48:15,22.631,False
2024,6,Miami Grand Prix,kevin_magnussen,2,28,16:48:47,29.727,False
2024,6,Miami Grand Prix,norris,1,29,16:49:15,22.041,False
2024,6,Miami Grand Prix,bottas,2,29,16:50:34,22.765,False
2024,6,Miami Grand Prix,kevin_magnussen,3,31,16:54:36,30.732,False
2024,6,Miami Grand Prix,piastri,2,40,17:08:34,30.409,False
2024,6,Miami Grand Prix,albon,2,53,17:29:03,22.567,False
2024,7,Emilia Romagna Grand Prix,alonso,1,7,15:13:08,31.368,False
2024,7,Emilia Romagna Grand Prix,albon,1,8,15:14:25,30.05,False
2024,7,Emilia Romagna Grand Prix,gasly,1,8,15:14:26,30.081,False
2024,7,Emilia Romagna Grand Prix,bottas,1,8,15:14:28,30.24,False
2024,7,Emilia Romagna Grand Prix,albon,2,9,15:17:08,33.179,False
2024,7,Emilia Romagna Grand Prix,ricciardo,1,11,15:18:29,30.068,False
2024,7,Emilia Romagna Grand Prix,tsunoda,1,12,15:19:49,29.628,False
2024,7,Emilia Romagna Grand Prix,hulkenberg,1,13,15:21:11,29.749,False
2024,7,Emilia Romagna Grand Prix,russell,1,21,15:31:57,29.664,False
2024,7,Emilia Romagna Grand Prix,norris,1,22,15:33:08,29.956,False
2024,7,Emilia Romagna Grand Prix,piastri,1,23,15:34:37,29.77,False
2024,7,Emilia Romagna Grand Prix,albon,3,23,15:36:52,38.413,False
2024,7,Emilia Romagna Grand Prix,max_verstappen,1,24,15:35:46,30.416,False
2024,7,Emilia Romagna Grand Prix,leclerc,1,25,15:37:15,30.149,False
2024,7,Emilia Romagna Grand Prix,ocon,1,25,15:37:56,30.659,False
2024,7,Emilia Romagna Grand Prix,sainz,1,27,15:40:03,30.508,False
2024,7,Emilia Romagna Grand Prix,hamilton,1,27,15:40:14,29.547,False
2024,7,Emilia Romagna Grand Prix,albon,4,28,15:44:25,31.131,False
2024,7,Emilia Romagna Grand Prix,gasly,2,30,15:45:06,30.654,False
2024,7,Emilia Romagna Grand Prix,sargeant,1,31,15:46:28,31.085,False
2024,7,Emilia Romagna Grand Prix,zhou,1,33,15:49:09,30.244,False
2024,7,Emilia Romagna Grand Prix,perez,1,37,15:54:16,29.669,False
2024,7,Emilia Romagna Grand Prix,stroll,1,37,15:54:22,29.971,False
2024,7,Emilia Romagna Grand Prix,kevin_magnussen,1,37,15:54:36,31.302,False
2024,7,Emilia Romagna Grand Prix,alonso,2,40,15:59:03,30.483,False
2024,7,Emilia Romagna Grand Prix,russell,2,52,16:14:22,29.605,False
2024,7,Emilia Romagna Grand Prix,alonso,3,59,16:25:23,29.931,False
2024,8,Monaco Grand Prix,leclerc,1,1,15:04:50,2358.026,True
2024,8,Monaco Grand Prix,piastri,1,1,15:04:52,2357.645,True
2024,8,Monaco Grand Prix,norris,1,1,15:04:54,2365.538,True
2024,8,Monaco Grand Prix,russell,1,1,15:04:56,2369.363,True
2024,8,Monaco Grand Prix,max_verstappen,1,1,15:04:57,2372.67,True
2024,8,Monaco Grand Prix,hamilton,1,1,15:05:00,2375.369,True
2024,8,Monaco Grand Prix,tsunoda,1,1,15:05:02,2377.564,True
2024,8,Monaco Grand Prix,albon,1,1,15:05:05,2381.39,True
2024,8,Monaco Grand Prix,gasly,1,1,15:05:07,2381.893,True
2024,8,Monaco Grand Prix,stroll,1,1,15:05:10,2383.588,True
2024,8,Monaco Grand Prix,ricciardo,1,1,15:05:13,2385.823,True
2024,8,Monaco Grand Prix,alonso,1,1,15:05:15,2389.467,True
2024,8,Monaco Grand Prix,sargeant,1,1,15:05:16,2391.6,True
2024,8,Monaco Grand Prix,bottas,1,1,15:05:19,2394.053,True
2024,8,Monaco Grand Prix,sainz,1,1,15:05:27,2327.072,True
2024,8,Monaco Grand Prix,zhou,1,1,15:05:31,2386.414,True
2024,8,Monaco Grand Prix,bottas,2,15,16:04:57,24.239,False
2024,8,Monaco Grand Prix,stroll,2,42,16:41:05,24.132,False
2024,8,Monaco Grand Prix,stroll,3,48,16:49:27,28.211,False
2024,8,Monaco Grand Prix,hamilton,2,51,16:52:10,24.232,False
2024,8,Monaco Grand Prix,max_verstappen,2,52,16:53:26,23.813,False
2024,8,Monaco Grand Prix,sargeant,2,57,17:01:43,24.384,False
2024,8,Monaco Grand Prix,zhou,2,70,17:19:04,24.367,False
2024,9,Canadian Grand Prix,kevin_magnussen,1,7,14:14:25,30.472,False
2024,9,Canadian Grand Prix,hulkenberg,1,12,14:22:33,24.233,False
2024,9,Canadian Grand Prix,zhou,1,24,14:40:42,25.598,False
2024,9,Canadian Grand Prix,max_verstappen,1,25,14:40:52,24.306,False
2024,9,Canadian Grand Prix,russell,1,25,14:40:52,24.044,False
2024,9,Canadian Grand Prix,piastri,1,25,14:40:53,23.977,False
2024,9,Canadian Grand Prix,alonso,1,25,14:41:12,25.788,False
2024,9,Canadian Grand Prix,hamilton,1,25,14:41:13,23.762,False
2024,9,Canadian Grand Prix,stroll,1,25,14:41:47,24.284,False
2024,9,Canadian Grand Prix,albon,1,25,14:41:54,24.753,False
2024,9,Canadian Grand Prix,leclerc,1,25,14:41:58,24.031,False
2024,9,Canadian Grand Prix,sainz,1,25,14:42:01,27.626,False
2024,9,Canadian Grand Prix,gasly,1,25,14:42:06,24.911,False
2024,9,Canadian Grand Prix,perez,1,25,14:42:09,33.762,False
2024,9,Canadian Grand Prix,kevin_magnussen,2,25,14:42:03,26.794,False
2024,9,Canadian Grand Prix,hulkenberg,2,25,14:42:21,24.668,False
2024,9,Canadian Grand Prix,norris,1,26,14:42:44,23.423,False
2024,9,Canadian Grand Prix,ricciardo,1,26,14:43:37,30.298,False
2024,9,Canadian Grand Prix,leclerc,2,28,14:47:31,47.186,False
2024,9,Canadian Grand Prix,leclerc,3,31,14:53:31,24.629,False
2024,9,Canadian Grand Prix,gasly,2,40,15:05:55,24.408,False
2024,9,Canadian Grand Prix,kevin_magnussen,3,41,15:07:24,24.833,False
2024,9,Canadian Grand Prix,bottas,1,42,15:08:45,24.929,False
2024,9,Canadian Grand Prix,hamilton,2,43,15:09:46,24.226,False
2024,9,Canadian Grand Prix,ricciardo,2,43,15:10:10,23.86,False
2024,9,Canadian Grand Prix,sainz,2,43,15:10:12,24.125,False
2024,9,Canadian Grand Prix,perez,2,43,15:10:12,24.423,False
2024,9,Canadian Grand Prix,tsunoda,1,44,15:11:26,25.569,False
2024,9,Canadian Grand Prix,ocon,1,44,15:11:32,24.495,False
2024,9,Canadian Grand Prix,piastri,2,44,15:11:10,23.476,False
2024,9,Canadian Grand Prix,alonso,2,44,15:11:23,24.346,False
2024,9,Canadian Grand Prix,stroll,2,44,15:11:30,25.025,False
2024,9,Canadian Grand Prix,albon,2,44,15:11:34,24.804,False
2024,9,Canadian Grand Prix,zhou,2,44,15:11:53,65.564,True
2024,9,Canadian Grand Prix,hulkenberg,3,44,15:11:43,24.751,False
2024,9,Canadian Grand Prix,max_verstappen,2,45,15:12:29,24.246,False
2024,9,Canadian Grand Prix,russell,2,45,15:12:31,25.431,False
2024,9,Canadian Grand Prix,norris,2,47,15:15:19,23.983,False
2024,9,Canadian Grand Prix,zhou,3,52,15:25:02,28.375,False
2024,9,Canadian Grand Prix,russell,3,54,15:25:19,28.157,False
2024,9,Canadian Grand Prix,hamilton,3,54,15:25:24,28.817,False
2024,9,Canadian Grand Prix,kevin_magnussen,4,54,15:26:25,26.845,False
2024,10,Spanish Grand Prix,zhou,1,9,15:15:47,22.523,False
2024,10,Spanish Grand Prix,tsunoda,1,9,15:15:48,22.064,False
2024,10,Spanish Grand Prix,kevin_magnussen,1,10,15:17:08,23.36,False
2024,10,Spanish Grand Prix,bottas,1,11,15:18:28,22.744,False
2024,10,Spanish Grand Prix,hulkenberg,1,12,15:19:44,22.722,False
2024,10,Spanish Grand Prix,ocon,1,13,15:21:03,21.834,False
2024,10,Spanish Grand Prix,perez,1,13,15:21:05,22.181,False
2024,10,Spanish Grand Prix,gasly,1,14,15:22:19,26.097,False
2024,10,Spanish Grand Prix,sargeant,1,14,15:22:45,22.401,False
2024,10,Spanish Grand Prix,russell,1,15,15:23:33,25.023,False
2024,10,Spanish Grand Prix,sainz,1,15,15:23:36,22.194,False
2024,10,Spanish Grand Prix,hamilton,1,16,15:24:57,21.84,False
2024,10,Spanish Grand Prix,ricciardo,1,16,15:25:24,22.364,False
2024,10,Spanish Grand Prix,max_verstappen,1,17,15:26:11,21.544,False
2024,10,Spanish Grand Prix,stroll,1,17,15:26:39,21.88,False
2024,10,Spanish Grand Prix,albon,1,18,15:28:15,23.248,False
2024,10,Spanish Grand Prix,alonso,1,19,15:29:25,21.957,False
2024,10,Spanish Grand Prix,piastri,1,21,15:31:54,22.224,False
2024,10,Spanish Grand Prix,norris,1,23,15:34:21,21.618,False
2024,10,Spanish Grand Prix,leclerc,1,24,15:35:49,22.26,False
2024,10,Spanish Grand Prix,tsunoda,2,27,15:40:44,22.084,False
2024,10,Spanish Grand Prix,bottas,2,28,15:41:58,22.963,False
2024,10,Spanish Grand Prix,kevin_magnussen,2,29,15:43:22,28.967,False
2024,10,Spanish Grand Prix,perez,2,31,15:45:43,21.464,False
2024,10,Spanish Grand Prix,sargeant,2,34,15:50:28,22.506,False
2024,10,Spanish Grand Prix,russell,2,36,15:52:01,22.7,False
2024,10,Spanish Grand Prix,sainz,2,36,15:52:05,22.249,False
2024,10,Spanish Grand Prix,ocon,2,37,15:53:54,21.921,False
2024,10,Spanish Grand Prix,stroll,2,37,15:54:06,23.381,False
2024,10,Spanish Grand Prix,gasly,2,38,15:55:06,21.687,False
2024,10,Spanish Grand Prix,hulkenberg,2,38,15:55:17,22.518,False
2024,10,Spanish Grand Prix,zhou,2,41,15:59:31,24.253,False
2024,10,Spanish Grand Prix,ricciardo,2,42,16:01:01,22.108,False
2024,10,Spanish Grand Prix,hamilton,2,43,16:01:21,21.603,False
2024,10,Spanish Grand Prix,albon,2,43,16:02:33,21.892,False
2024,10,Spanish Grand Prix,max_verstappen,2,44,16:02:29,22.34,False
2024,10,Spanish Grand Prix,tsunoda,3,44,16:04:06,22.564,False
2024,10,Spanish Grand Prix,alonso,2,45,16:04:54,22.571,False
2024,10,Spanish Grand Prix,piastri,2,46,16:05:37,22.42,False
2024,10,Spanish Grand Prix,norris,2,47,16:06:31,22.631,False
2024,10,Spanish Grand Prix,leclerc,2,47,16:06:44,21.624,False
2024,10,Spanish Grand Prix,perez,3,49,16:09:52,21.472,False
2024,11,Austrian Grand Prix,leclerc,1,1,15:04:20,31.917,False
2024,11,Austrian Grand Prix,sargeant,1,1,15:04:23,31.722,False
2024,11,Austrian Grand Prix,kevin_magnussen,1,10,15:15:02,21.518,False
2024,11,Austrian Grand Prix,ricciardo,1,10,15:15:04,21.502,False
2024,11,Austrian Grand Prix,hulkenberg,1,11,15:16:12,22.355,False
2024,11,Austrian Grand Prix,alonso,1,11,15:16:18,21.483,False
2024,11,Austrian Grand Prix,albon,1,12,15:17:30,21.878,False
2024,11,Austrian Grand Prix,leclerc,2,16,15:22:38,21.685,False
2024,11,Austrian Grand Prix,ocon,1,19,15:25:51,22.291,False
2024,11,Austrian Grand Prix,bottas,1,19,15:26:01,21.918,False
2024,11,Austrian Grand Prix,gasly,1,20,15:27:05,21.431,False
2024,11,Austrian Grand Prix,stroll,1,20,15:27:11,21.399,False
2024,11,Austrian Grand Prix,sargeant,2,20,15:27:51,22.502,False
2024,11,Austrian Grand Prix,hamilton,1,21,15:28:03,21.563,False
2024,11,Austrian Grand Prix,perez,1,21,15:28:10,21.291,False
2024,11,Austrian Grand Prix,tsunoda,1,21,15:28:21,21.25,False
2024,11,Austrian Grand Prix,russell,1,22,15:29:09,21.673,False
2024,11,Austrian Grand Prix,sainz,1,22,15:29:12,21.226,False
2024,11,Austrian Grand Prix,max_verstappen,1,23,15:30:10,21.899,False
2024,11,Austrian Grand Prix,norris,1,23,15:30:16,21.617,False
2024,11,Austrian Grand Prix,piastri,1,25,15:32:49,20.978,False
